replay,owoot_result,frames,rejected_frame_count,first_route_frame,first_road_frame,original_final_event_name,car_id,first_frame,first_route_ok,first_jump_ok,first_road_wheels,first_active_model,first_gate,first_reason,track_sha256
R0488.RPL,no_additional_violation_detected,1229,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0489.RPL,no_additional_violation_detected,1277,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0490.RPL,no_additional_violation_detected,1233,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0491.RPL,no_additional_violation_detected,1217,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0492.RPL,no_additional_violation_detected,1189,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0493.RPL,no_additional_violation_detected,1271,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0494.RPL,no_additional_violation_detected,1213,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0495.RPL,no_additional_violation_detected,1208,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0496.RPL,no_additional_violation_detected,1201,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0497.RPL,no_additional_violation_detected,1189,0,0,0,finish,SUKA,,,,,,,,e8a2a91e08dcc7857094221eed082d51bc67e1771db72d6d5d1b19b37180e64e
R0498.RPL,no_additional_violation_detected,1856,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0499.RPL,no_additional_violation_detected,1757,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0500.RPL,no_additional_violation_detected,1905,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0501.RPL,no_additional_violation_detected,1788,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0502.RPL,no_additional_violation_detected,1856,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0503.RPL,rejection_candidate,2055,3,0,1627,finish,CERV,1627,1,0,0,-99,0,no wheel on or above road,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0504.RPL,no_additional_violation_detected,1711,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0505.RPL,no_additional_violation_detected,1881,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0506.RPL,no_additional_violation_detected,1983,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0507.RPL,no_additional_violation_detected,1724,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0508.RPL,no_additional_violation_detected,1718,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0509.RPL,no_additional_violation_detected,1695,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0510.RPL,no_additional_violation_detected,1691,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0511.RPL,no_additional_violation_detected,1669,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0512.RPL,no_additional_violation_detected,1663,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0513.RPL,no_additional_violation_detected,1650,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0514.RPL,no_additional_violation_detected,1967,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0515.RPL,no_additional_violation_detected,1646,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0516.RPL,no_additional_violation_detected,1645,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0517.RPL,no_additional_violation_detected,1642,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0518.RPL,no_additional_violation_detected,1695,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0519.RPL,no_additional_violation_detected,1685,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0520.RPL,no_additional_violation_detected,1640,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0521.RPL,no_additional_violation_detected,1631,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0522.RPL,no_additional_violation_detected,1674,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0523.RPL,no_additional_violation_detected,1617,0,0,0,finish,CERV,,,,,,,,a772dee9c08ad7450a37031d483a9db42c605061b085aa6397b37628447103b7
R0524.RPL,no_additional_violation_detected,1870,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0525.RPL,no_additional_violation_detected,1685,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0526.RPL,rejection_candidate,1731,1344,233,0,finish,ZMP4,233,0,0,15,28,0,stunt route incomplete,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0527.RPL,no_additional_violation_detected,1519,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0528.RPL,rejection_candidate,1794,1408,227,0,finish,ZMP4,227,0,0,15,28,0,stunt route incomplete,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0529.RPL,rejection_candidate,1869,15,0,1331,finish,ZMP4,1331,1,0,0,-99,0,no wheel on or above road,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0530.RPL,no_additional_violation_detected,1651,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0531.RPL,rejection_candidate,1660,378,1253,0,finish,ZMP4,1253,0,0,15,34,0,stunt route incomplete,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0532.RPL,no_additional_violation_detected,1858,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0533.RPL,rejection_candidate,1614,1331,261,0,finish,ZMP4,261,0,0,15,34,1,stunt route incomplete,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0534.RPL,rejection_candidate,1856,1549,277,0,finish,ZMP4,277,0,0,15,34,0,stunt route incomplete,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0535.RPL,no_additional_violation_detected,1518,0,0,0,finish,ZMP4,,,,,,,,b72ccebe57b16c1411590f63af40374c5d463e37d2b58431a6279da7666a9b21
R0536.RPL,rejection_candidate,1439,55,0,406,finish,PMIN,406,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0537.RPL,no_additional_violation_detected,1426,0,0,0,finish,PMIN,,,,,,,,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0538.RPL,rejection_candidate,1381,17,0,691,finish,PMIN,691,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0539.RPL,rejection_candidate,684,444,226,154,finish,PMIN,154,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0540.RPL,rejection_candidate,1152,202,993,835,finish,PMIN,835,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0541.RPL,rejection_candidate,766,428,229,162,finish,PMIN,162,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0542.RPL,rejection_candidate,1070,608,449,443,finish,PMIN,443,1,0,0,27,7,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0543.RPL,rejection_candidate,1319,739,576,496,finish,PMIN,496,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0544.RPL,rejection_candidate,659,484,156,168,finish,PMIN,156,0,0,15,27,16,stunt route incomplete,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0545.RPL,rejection_candidate,708,488,226,156,finish,PMIN,156,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0546.RPL,rejection_candidate,630,414,223,153,finish,PMIN,153,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0547.RPL,rejection_candidate,659,469,223,155,finish,PMIN,155,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0548.RPL,rejection_candidate,675,438,229,162,finish,PMIN,162,1,0,0,-99,0,no wheel on or above road,9318b26210d57c228de04e3b8fb925d6e53af5387773326f3893fea0718bddb6
R0549.RPL,no_additional_violation_detected,2906,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0550.RPL,no_additional_violation_detected,2772,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0551.RPL,no_additional_violation_detected,2660,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0552.RPL,no_additional_violation_detected,2651,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0553.RPL,no_additional_violation_detected,2791,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0554.RPL,no_additional_violation_detected,2981,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0555.RPL,no_additional_violation_detected,2668,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0556.RPL,no_additional_violation_detected,3337,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0557.RPL,rejection_candidate,2765,1,0,1716,finish,JAGU,1716,1,0,0,-99,0,no wheel on or above road,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0558.RPL,no_additional_violation_detected,2672,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0559.RPL,no_additional_violation_detected,2629,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0560.RPL,no_additional_violation_detected,2610,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0561.RPL,no_additional_violation_detected,2564,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0562.RPL,no_additional_violation_detected,2477,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0563.RPL,no_additional_violation_detected,2941,0,0,0,finish,JAGU,,,,,,,,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0564.RPL,rejection_candidate,3218,3,0,418,finish,JAGU,418,1,0,0,-99,0,no wheel on or above road,1cb965ccdf009b63b2be25e94f4b6d918c93ef4fc0f139e4315dc13c65deeeef
R0565.RPL,no_additional_violation_detected,1783,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0566.RPL,no_additional_violation_detected,1834,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0567.RPL,no_additional_violation_detected,1776,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0568.RPL,rejection_candidate,1714,6,0,1125,finish,CDOR,1125,1,0,0,-99,0,no wheel on or above road,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0569.RPL,rejection_candidate,1873,5,0,1217,finish,CDOR,1217,1,0,0,-99,0,no wheel on or above road,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0570.RPL,no_additional_violation_detected,1870,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0571.RPL,no_additional_violation_detected,1809,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0572.RPL,no_additional_violation_detected,1692,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0573.RPL,no_additional_violation_detected,1809,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0574.RPL,no_additional_violation_detected,1706,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0575.RPL,no_additional_violation_detected,1684,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0576.RPL,no_additional_violation_detected,1666,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0577.RPL,no_additional_violation_detected,1680,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0578.RPL,no_additional_violation_detected,1677,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0579.RPL,no_additional_violation_detected,1670,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0580.RPL,no_additional_violation_detected,1659,0,0,0,finish,CDOR,,,,,,,,2e17d5e989342e76d44700883fa26b830bc44307ee3fe63b813e03ce2eba28db
R0581.RPL,no_additional_violation_detected,2122,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0582.RPL,no_additional_violation_detected,2044,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0583.RPL,no_additional_violation_detected,1959,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0584.RPL,no_additional_violation_detected,1989,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0585.RPL,no_additional_violation_detected,2005,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0586.RPL,no_additional_violation_detected,2075,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0587.RPL,no_additional_violation_detected,2033,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0588.RPL,no_additional_violation_detected,2022,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0589.RPL,no_additional_violation_detected,1940,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0590.RPL,no_additional_violation_detected,1953,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0591.RPL,no_additional_violation_detected,1917,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0592.RPL,no_additional_violation_detected,2119,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0593.RPL,no_additional_violation_detected,1888,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0594.RPL,no_additional_violation_detected,1955,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0595.RPL,no_additional_violation_detected,1954,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0596.RPL,no_additional_violation_detected,1943,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0597.RPL,no_additional_violation_detected,1941,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0598.RPL,no_additional_violation_detected,1927,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0599.RPL,no_additional_violation_detected,1916,0,0,0,finish,F456,,,,,,,,c50bd6be4abb42f1174a465ec6a8843e46b02cbda999208e8748a1a496b490c4
R0600.RPL,no_additional_violation_detected,1615,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0601.RPL,no_additional_violation_detected,1592,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0602.RPL,no_additional_violation_detected,1556,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0603.RPL,no_additional_violation_detected,1672,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0604.RPL,no_additional_violation_detected,1597,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0605.RPL,no_additional_violation_detected,1576,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0606.RPL,no_additional_violation_detected,1560,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0607.RPL,no_additional_violation_detected,1535,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0608.RPL,no_additional_violation_detected,1551,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0609.RPL,no_additional_violation_detected,1545,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0610.RPL,no_additional_violation_detected,1505,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0611.RPL,no_additional_violation_detected,1586,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0612.RPL,no_additional_violation_detected,1499,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0613.RPL,no_additional_violation_detected,1523,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0614.RPL,no_additional_violation_detected,1595,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0615.RPL,no_additional_violation_detected,1595,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0616.RPL,no_additional_violation_detected,1627,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0617.RPL,no_additional_violation_detected,1595,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0618.RPL,no_additional_violation_detected,1582,0,0,0,finish,LANC,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0619.RPL,no_additional_violation_detected,1540,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0620.RPL,no_additional_violation_detected,1518,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0621.RPL,no_additional_violation_detected,1505,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0622.RPL,no_additional_violation_detected,1499,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0623.RPL,no_additional_violation_detected,1498,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0624.RPL,no_additional_violation_detected,1497,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0625.RPL,no_additional_violation_detected,1468,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0626.RPL,no_additional_violation_detected,1496,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0627.RPL,no_additional_violation_detected,1488,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0628.RPL,no_additional_violation_detected,1483,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0629.RPL,no_additional_violation_detected,1474,0,0,0,finish,STRA,,,,,,,,645608a006c5f913cb0105e36d259434628e9741200878f0196df63516d3f95c
R0630.RPL,no_additional_violation_detected,2415,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0631.RPL,no_additional_violation_detected,2372,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0632.RPL,no_additional_violation_detected,2517,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0633.RPL,no_additional_violation_detected,2354,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0634.RPL,no_additional_violation_detected,2423,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0635.RPL,no_additional_violation_detected,2400,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0636.RPL,no_additional_violation_detected,2314,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0637.RPL,no_additional_violation_detected,2194,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0638.RPL,no_additional_violation_detected,2157,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0639.RPL,no_additional_violation_detected,2143,0,0,0,finish,GATE,,,,,,,,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0640.RPL,rejection_candidate,2063,1,0,1550,finish,GATE,1550,1,0,0,31,2,no wheel on or above road,c27ce19e4248c312eff4748bca12d79a7c21fd1c16350b74c379948d6afe48ae
R0641.RPL,no_additional_violation_detected,1291,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
R0642.RPL,no_additional_violation_detected,1307,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
R0643.RPL,no_additional_violation_detected,1261,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
R0644.RPL,no_additional_violation_detected,1391,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
R0645.RPL,no_additional_violation_detected,1325,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
R0646.RPL,no_additional_violation_detected,1230,0,0,0,finish,LOLA,,,,,,,,d1f37c1ea2142f986ebe4bb89fc25bf6a48d35aecbf9160e46e0c0ea1b28d29b
